"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"lksbanut  ","P",06/21/2018 0:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.019,<1> (CHB) ,0.018,<-4> [SBL] ,"",<-4> [SCB] ,0.176,<0>  ,1.6,<0>  ,
"lksbanut  ","P",06/21/2018 2:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.018,<1> (CHB) ,0.018,<-4> [SBL] ,"",<-4> [SCB] ,0.171,<0>  ,1.7,<0>  ,
"lksbanut  ","P",06/21/2018 4:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.018,<1> (CHB) ,0.018,<-4> [SBL] ,"",<-4> [SCB] ,0.171,<0>  ,1.8,<0>  ,
"lksbanut  ","P",06/21/2018 6:00,1,1,2         ,1         ,"",0.0070,<1> (CHB) ,0.018,<1> (CHB) ,0.018,<-4> [SBL] ,"",<-4> [SCB] ,0.163,<0>  ,2.3,<0>  ,
"lksbanut  ","P",06/21/2018 8:00,1,1,2         ,1         ,"",0.0070,<1> (CHB) ,0.024,<1> (CHB) ,0.018,<-4> [SBL] ,"",<-4> [SCB] ,0.17,<0>  ,1.9,<0>  ,
"lksbanut  ","P",06/21/2018 9:49,1,1,1         ,1         ,"",0.0080,<1> (CHB) ,0.037,<1> (CHB) ,0.018,<-4> [SBL] ,"",<-4> [SCB] ,0.179,<0>  ,2.5,<0>  ,
"lksbanut  ","P",06/21/2018 9:52,1,1,1         ,2         ,"",0.0080,<1> (CHB) ,0.037,<1> (CHB) ,0.018,<-4> [SBL] ,"",<-4> [SCB] ,0.178,<0>  ,1.7,<0>  ,
"lksbanut  ","P",06/21/2018 10:00,1,1,2         ,1         ,"",0.0080,<1> (CHB) ,0.026,<1> (CHB) ,0.018,<-4> [SBL] ,"",<-4> [SCB] ,0.166,<0>  ,4.1,<0>  ,
"lksbanut  ","P",07/23/2018 10:00,1,1,2         ,1         ,"",0.0070,<0>  ,0.044,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.166,<1> [GQS] (CHB) ,16.3,<0>  ,
"lksbanut  ","P",07/23/2018 12:00,1,1,2         ,1         ,"",0.0080,<0>  ,0.027,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.189,<1> [GQS] (CHB) ,11.4,<0>  ,
"lksbanut  ","P",07/23/2018 14:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] ,0.017,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.156,<1> [GQS] (CHB) ,22.9,<0>  ,
"lksbanut  ","P",07/23/2018 16:00,1,1,2         ,1         ,"",0.0080,<0>  ,0.018,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.191,<1> [GQS] (CHB) ,13.0,<0>  ,
"lksbanut  ","P",07/23/2018 18:00,1,1,2         ,1         ,"",0.0080,<0>  ,0.02,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.181,<1> [GQS] (CHB) ,12.5,<0>  ,
"lksbanut  ","P",07/23/2018 20:00,1,1,2         ,1         ,"",0.0080,<0>  ,0.026,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.192,<1> [GQS] (CHB) ,6.6,<0>  ,
"lksbanut  ","P",07/23/2018 22:00,1,1,2         ,1         ,"",0.0080,<0>  ,0.033,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.192,<1> [GQS] (CHB) ,7.0,<0>  ,
"lksbanut  ","P",07/24/2018 0:00,1,1,2         ,1         ,"",0.0070,<0>  ,0.028,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.208,<1> [GQS] (CHB) ,5.6,<0>  ,
"lksbanut  ","P",07/24/2018 2:00,1,1,2         ,1         ,"",0.0080,<0>  ,0.027,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.209,<1> [GQS] (CHB) ,7.2,<0>  ,
"lksbanut  ","P",07/24/2018 4:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] ,0.03,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.192,<1> [GQS] (CHB) ,6.3,<0>  ,
"lksbanut  ","P",07/24/2018 6:00,1,1,2         ,1         ,"",0.01,<0>  ,0.034,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.179,<1> [GQS] (CHB) ,5.7,<0>  ,
"lksbanut  ","P",07/24/2018 8:00,1,1,2         ,1         ,"",0.0080,<0>  ,0.029,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.181,<1> [GQS] (CHB) ,8.0,<0>  ,
"lksbanut  ","P",07/24/2018 10:13,1,1,1         ,1         ,"",0.0090,<0>  ,0.026,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.158,<1> [GQS] (CHB) ,11.9,<0>  ,
"lksbanut  ","P",07/24/2018 10:18,1,1,1         ,2         ,"",0.0090,<0>  ,0.027,<0>  ,0.018,<-4> [SBL] ,"",<-4> [SCB] (CHB) ,0.161,<1> [GQS] (CHB) ,11.8,<0>  ,
"lksbanut  ","P",08/21/2018 10:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.031,<1> (CHB) ,0.046,<0>  ,0.189,<1> (CHB) ,0.235,<1> (CHB) ,13.9,<0>  ,
"lksbanut  ","P",08/21/2018 12:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.024,<1> (CHB) ,0.045,<0>  ,0.184,<1> (CHB) ,0.229,<1> (CHB) ,14.8,<0>  ,
"lksbanut  ","P",08/21/2018 14:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.014,<-4> [SBL] (CHB) ,0.045,<0>  ,0.175,<1> (CHB) ,0.22,<1> (CHB) ,15.2,<0>  ,
"lksbanut  ","P",08/21/2018 16:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.014,<-4> [SBL] (CHB) ,0.045,<0>  ,0.168,<1> (CHB) ,0.213,<1> (CHB) ,20.0,<0>  ,
"lksbanut  ","P",08/21/2018 18:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.014,<-4> [SBL] (CHB) ,0.05,<0>  ,0.163,<1> (CHB) ,0.213,<1> (CHB) ,18.6,<0>  ,
"lksbanut  ","P",08/21/2018 20:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.021,<1> (CHB) ,0.044,<0>  ,0.172,<1> (CHB) ,0.216,<1> (CHB) ,16.5,<0>  ,
"lksbanut  ","P",08/21/2018 22:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.014,<-4> [SBL] (CHB) ,0.045,<0>  ,0.17,<1> (CHB) ,0.215,<1> (CHB) ,14.6,<0>  ,
"lksbanut  ","P",08/22/2018 0:00,1,1,2         ,1         ,"",0.0070,<-4> [SBL] (CHB) ,0.017,<1> (CHB) ,0.047,<0>  ,0.169,<1> (CHB) ,0.216,<1> (CHB) ,13.7,<0>  ,
"lksbanut  ","P",08/22/2018 2:00,1,1,2         ,1         ,"",0.0080,<1> (CHB) ,0.019,<1> (CHB) ,0.046,<0>  ,0.176,<1> (CHB) ,0.222,<1> (CHB) ,13.0,<0>  ,
"lksbanut  ","P",08/22/2018 4:00,1,1,2         ,1         ,"",0.0090,<1> (CHB) ,0.028,<1> (CHB) ,0.047,<0>  ,0.176,<1> (CHB) ,0.223,<1> (CHB) ,11.8,<0>  ,
"lksbanut  ","P",08/22/2018 6:00,1,1,2         ,1         ,"",0.0080,<1> (CHB) ,0.017,<1> (CHB) ,0.049,<0>  ,0.168,<1> (CHB) ,0.217,<1> (CHB) ,12.0,<0>  ,
"lksbanut  ","P",08/22/2018 8:00,1,1,2         ,1         ,"",0.0090,<1> (CHB) ,0.032,<1> (CHB) ,0.046,<0>  ,0.177,<1> (CHB) ,0.223,<1> (CHB) ,17.6,<0>  ,
"lksbanut  ","P",08/22/2018 8:35,1,1,1         ,1         ,"",0.0080,<1> (CHB) ,0.03,<1> (CHB) ,0.049,<0>  ,0.194,<1> (CHB) ,0.243,<1> (CHB) ,14.6,<0>  ,
"lksbanut  ","P",08/22/2018 8:40,1,1,1         ,2         ,"",0.0070,<1> (CHB) ,0.014,<-4> [SBL] (CHB) ,0.047,<0>  ,0.181,<1> (CHB) ,0.228,<1> (CHB) ,17.5,<0>  ,
"lksbanut  ","P",09/24/2018 10:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,9.5,<0>  ,
"lksbanut  ","P",09/24/2018 12:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,10.8,<0>  ,
"lksbanut  ","P",09/24/2018 14:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,10.0,<0>  ,
"lksbanut  ","P",09/24/2018 16:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,12.6,<0>  ,
"lksbanut  ","P",09/24/2018 18:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,12.1,<0>  ,
"lksbanut  ","P",09/24/2018 20:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,11.7,<0>  ,
"lksbanut  ","P",09/24/2018 22:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,10.1,<0>  ,
"lksbanut  ","P",09/25/2018 0:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,10.6,<0>  ,
"lksbanut  ","P",09/25/2018 2:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,11.7,<0>  ,
"lksbanut  ","P",09/25/2018 4:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,0.0,<-2> [GDM] ,10.6,<0>  ,
"lksbanut  ","P",09/25/2018 6:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,9.9,<0>  ,
"lksbanut  ","P",09/25/2018 8:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,11.8,<0>  ,
"lksbanut  ","P",09/25/2018 11:30,1,1,1         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,11.6,<0>  ,
"lksbanut  ","P",09/25/2018 11:32,1,1,1         ,2         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,11.7,<0>  ,
"lksbanut  ","P",10/29/2018 10:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,1.7,<0>  ,
"lksbanut  ","P",10/29/2018 12:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,1.6,<0>  ,
"lksbanut  ","P",10/29/2018 14:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,1.8,<0>  ,
"lksbanut  ","P",10/29/2018 16:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,1.8,<0>  ,
"lksbanut  ","P",10/29/2018 18:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,1.8,<0>  ,
"lksbanut  ","P",10/29/2018 20:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,1.8,<0>  ,
"lksbanut  ","P",10/29/2018 22:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,1.7,<0>  ,
"lksbanut  ","P",10/30/2018 0:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,1.8,<0>  ,
"lksbanut  ","P",10/30/2018 2:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,2.0,<0>  ,
"lksbanut  ","P",10/30/2018 4:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,1.9,<0>  ,
"lksbanut  ","P",10/30/2018 6:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,2.2,<0>  ,
"lksbanut  ","P",10/30/2018 8:00,1,1,2         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,2.2,<0>  ,
"lksbanut  ","P",10/30/2018 12:55,1,1,1         ,1         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,1.9,<0>  ,
"lksbanut  ","P",10/30/2018 12:57,1,1,1         ,2         ,"","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,2.0,<0>  ,

